LICYR,LICTYPE,LICNO,BUSNAME,OWNERSHIP,LOTADDR,LOTCITY,LOTSTATE,PHONE
15,UD,5358,GIBBY AUTO SALES,S,2712 E. 9TH,CUSHING,OK,(918) 225-1800
15,UD,5763,GIB'S AUTO SALES,S,700 S. MUSKOGEE AVENUE,TAHLEQUAH,OK,(918) 207-0427
15,UD,4409,"GIBSON TRUCK SALES & SERVICES, LLC",LLC,100 HUFFMAN RD,BROKEN BOW,OK,(580) 584-5211
15,UD,8278,GILBERT & SONS USED TRUCKS,C,40610 BENSON PARK ROAD,TECUMSEH,OK,(405) 275-4566
15,UD,8489,GILLIAM AUTO SALES,S,3510 S. DIVISION STREET,GUTHRIE,OK,(405) 282-1751
15,UD,7046,"GIRLFRIEND USED CARS, LLC",LLC,155 MOCKINGBIRD,MEAD,OK,(580) 924-2719
15,UD,118,GIVENS AUTO SALES,S,30805 S. 4110 ROAD,CATOOSA,OK,(918)266-5858
15,UD,772,GLEN PLOTT CO. USED CARS,S,50100 E. 100 ROAD,MIAMI,OK,(918)542-1910
15,UD,1433,"GLEN RABE MOTORS, INC",C,2 N. COMMERCE,ARDMORE,OK,(580) 226-7200
15,UD,410,GLENN'S USED CARS,S,582 W. QUAIL ROAD,CHICKASHA,OK,(405)224-6421
15,UD,6164,GLENPOOL AUTO SALES,P,18586 S. HIGHWAY 75,GLENPOOL,OK,(918) 827-4233
15,UD,4339,GLENPOOL AUTO SOURCE,LLC,13602 S. UNION PLACE,GLENPOOL,OK,(918) 321-2891
15,MHP,R1004,GLENVIEW MFG HOME COMMUNITY,LLC,1619 N. DOUGLAS BLVD,MIDWEST CITY,OK,(405) 733-4072
15,WD,10691,"GLOBAL AUTO SALES, LLC",LLC,3020 NW 68TH STREET,OKLAHOMA CITY,OK,(832) 797-7887
15,UD,5612,GLOBAL CAR SALES,S,2015 E. 11TH,TULSA,OK,(918) 382-7600
15,UD,4361,"GLOBAL TRUCK SALES & EQUIPMENT, LLC",LLC,1501 N. HARVEY RD,SEMINOLE,OK,(405) 303-2222
15,WD,10235,GMAC,C,1028 S. PORTLAND AVENUE,OKLAHOMA CITY,OK,(405) 947-2886
15,UD,4152,GOLD STAR AUTO SALES,S,5501 S. SHIELDS BLVD,OKLAHOMA CITY,OK,(405) 604-0668
15,UD,9345,GOLDEN AUTO SALES & LEASE,S,36 B SOUTH 122ND EAST AVENUE,TULSA,OK,(918) 200-3610
15,UD,1659,GOLDEN EAGLE FEDERAL CREDIT UNION,C,585 N. MEMORIAL,TULSA,OK,(918)836-6752
15,MHP,R1005,GOLDEN RULE MFG HOME COMMUNITY,LLC,2001 S. MACARTHUR,OKLAHOMA CITY,OK,(405) 686-1492
15,I,219,GOMEZ MOBILE HOME SETUP,S,812 N. PINE,WAURIKA,OK,(580) 668-0443
15,WD,10501,GOOD BUY TRUCK,S,7595 OOLOGAH ROAD,OOLOGAH,OK,(918) 553-2070
15,UD,5677,GOOD DEAL AUTO SALES,S,5910 E. 11TH STREET,TULSA,OK,(918) 835-0099
15,UD,4943,"GOOD DEAL USED CARS & PARTS, INC",C,"ROUTE 2, BOX 17-G",TURPIN,OK,(580) 778-3332
15,UD,4076,GOOD GUYS AUTO REPAIR & SALES,LLC,1301 NW CACHE ROAD,LAWTON,OK,(580) 483-2244
15,UD,9197,GOODSON TRUCK SALES,C,7152 HIGHWAY 270,HOLDENVILLE,OK,(405) 379-6957
15,UD,7734,GORDON KEMP AUTO SALES,S,122 E. HARRISON,GUTHRIE,OK,(405) 282-2350
15,UD,6016,"GORDON'S AUTO SALES, LLC",LLC,308 E. HIGHWAY 70 EAST,KINGSTON,OK,(580) 564-4400
15,UD,4046,GQ AUTO SALES LTD CO #2,LLC,2501 E. 11 STREET,TULSA,OK,(918) 295-9010
15,UD,7493,GQ AUTO SALES LTD CO.,LLC,1295 S. MEMORIAL DRIVE,TULSA,OK,(918) 835-8590
15,UD,4250,"GR8 AUTO SALES, LLC",LLC,112 E. MAIN STREET,BOKCHITO,OK,(580) 295-2242
15,UD,4426,GRABER BRITISH IMPORTS,LLC,4615 S. 101ST EAST AVENUE,TULSA,OK,(918) 645-3510
15,UD,3319,GRADY'S USED CARS,S,111 N.E. MAIN,CHECOTAH,OK,(918)473-6362
15,MHP,R1031,"GRANADA VILLAGE, MHC",LLC,2400 S. MACARTHUR BLVD,OKLAHOMA CITY,OK,(405) 682-4401
15,UD,8735,"GRAND MOTORS, INC.",C,1113 N. GRAND,ENID,OK,(580) 541-9659
15,UD,8138,"GRAY'S MOTORS, LLC",LLC,2940 W. SKELLY DRIVE,TULSA,OK,(918) 447-2274
15,UD,8505,GRAY'S USED CARS,C,4332 SW 33RD,OKLAHOMA CITY,OK,(405) 681-1031
15,UD,6780,"GRECO MOTORS, INC.",C,3361 N. MERIDIAN,NEWCASTLE,OK,(405) 392-3161
15,UD,4382,GREEN COUNTRY A/S INTER. GALLERY #2,LLC,3866 S. SHERIDAN RD,TULSA,OK,(918) 622-7777
15,UD,8800,GREEN COUNTRY A/S INTERNET GALLERY,LLC,13866 E. 146TH ST. NORTH,COLLINSVILLE,OK,(918) 371-1723
15,UD,7836,"GREEN COUNTRY AUTO PLEX, LLC",LLC,9901 E. 51ST STREET,TULSA,OK,(918)838-9990
15,UD,1279,"GREEN COUNTRY AUTO SALES, INC.",C,13780 E. 146TH STREET NORTH,COLLINSVILLE,OK,(918)371-2641
15,UD,2152,"GREEN COUNTRY FORD, INC.",C,225 W. DWAIN WILLIS AVENUE,VINITA,OK,(918)256-7525
15,UD,2939,GREEN COUNTRY MITSUBISHI,LLC,15309 S. MEMORIAL DRIVE,BIXBY,OK,(918) 364-7283
15,AD,1977,"GREEN COUNTRY SALVAGE, INC.",C,432 S. 193RD EAST AVENUE,TULSA,OK,(918) 266-6391
15,UD,8928,"GREEN COUNTRY TRUCK & EQUIPMENT,INC",C,437262 E. HIGHWAY 60,VINITA,OK,(918) 256-1382
15,UD,2272,"GREEN COUNTRY TRUCK SALES, LLC",LLC,15403 E. SKELLY DRIVE,TULSA,OK,(918) 437-3001
15,UD,6397,GREENLIGHT MOTOR CENTER,S,415 SW SHERIDAN ROAD,LAWTON,OK,(580) 357-6212
15,UD,9087,"GREENS AUTO SALES, INC",C,1935 CLASSEN BLVD,NORMAN,OK,(405) 360-3555
15,UD,866,GREEN'S USED CARS,S,401 W. MAIN,DUNCAN,OK,(580) 255-0719
15,UD,8334,"GREENWOOD MOTORS, INC.",C,2600 S. WALKER,OKLAHOMA CITY,OK,(405) 632-9781
15,UD,5287,GREG PETTY'S USED CARS,LLC,300 NW 3RD,TIPTON,OK,(580) 667-4382
15,UD,8470,GREG'S CARS,S,1858 FOLSOM ROAD,DURANT,OK,(580) 920-8842
15,I,55,GREG'S MOBILE HOME SERVICE,S,2626 S. LYNN LANE,TULSA,OK,(918) 260-2489
15,AD,3104,GREG'S WRECKER & SALVAGE USED CARS,S,ROUTE 1 BOX 175,ARAPAHO,OK,(580) 323-4651
15,UD,6299,GREG'S WRECKER & SALVAGE USED CARS,S,"ROUTE 1, BOX 175",ARAPAHO,OK,(580) 323-4651
15,UD,2237,"GRIESEL MOTOR, INC.",C,1724 234TH NORTHWEST,OKARCHE,OK,(405)263-7242
15,UD,7599,GRIFFIN MOTOR COMPANY,S,HIGHWAY 69 SOUTH & 6TH STREET,KIOWA,OK,(918) 432-6096
15,UD,501,GRIFFIN'S AUTO SALES,S,HIGHWAY 16 & CHEROKEE,BEGGS,OK,(918)267-4111
15,UD,8017,GRUBB MOTOR CO.,S,1820 N. MAIN,MIAMI,OK,(918) 540-1400
15,UD,8376,G'S COWBOY CARS,S,19029 MAPLE STREET,SPIRO,OK,(918) 962-2277
15,UD,8557,GTO MOTORS,LLC,3407 N. SHIELDS,MOORE,OK,(405) 650-7843
15,AD,1740,GUNTER SALVAGE,S,ENTERPRISE ROAD,LONE GROVE,OK,(580) 657-3229
15,UD,8095,GUNTER'S HIGHWAY 70 WEST USED CARS,S,HIGHWAY 70 WEST,LONE GROVE,OK,(580) 657-6298
15,UD,8471,GUSTIN'S AUTOMOTIVE,P,7900 SE 120TH STREET,NOBLE,OK,(405) 872-7002
15,WD,10292,GUTHRIE AUTO TRUST,S,351 W. CHARTER OAK ROAD,EDMOND,OK,(405) 282-3600
15,AD,1392,"GUTHRIE'S AUTO SALVAGE, LLC",LLC,18218 E. RUPE,FAIRMONT,OK,(580) 863-5354
15,UD,4166,"H & B AUTO SALES, LLC",LLC,1110 N PORTLAND AVENUE,OKLAHOMA CITY,OK,(405) 602-8766
15,AD,695,H & B USED AUTO PARTS,P,20339 W. COYOTE TRAIL,SAND SPRINGS,OK,(918)363-8379
15,UD,3644,H & H AUTO SALES,S,15625 US HIGHWAY 283,ALTUS,OK,(580) 563-2301
15,AD,48,"H & H AUTO SALVAGE, INC.",C,10355 N. 2400,WEATHERFORD,OK,(580) 772-7754
15,UD,1191,H & H USED CARS,P,"ROUTE 1, BOX 86B",WELEETKA,OK,(918)652-9700
15,UD,4857,H & H USED CARS,C,10355 N. 2400,WEATHERFORD,OK,(580) 772-7754
15,AD,633,H & H USED CARS & SALVAGE,P,HIGHWAY 84 SOUTH,WELEETKA,OK,(918)652-9700
15,UD,4199,H & R AUTO SALE,S,2730 W. BRITTON RD,OKLAHOMA CITY,OK,(405) 418-4388
15,I,314,H & W TRANSPORT,S,5720 BROADWAY,NORMAN,OK,(405) 799-6701
15,UD,6881,H.A.S. CREDIT CARS,LLC,29 W. CHEROKEE,MCALESTER,OK,(918) 426-2888
15,UD,7828,H.A.S. CREDIT CARS #2,LLC,3801 W. MAIN,DURANT,OK,(580) 931-2886
15,UD,3930,"H.O.W. FOUNDATION REC CTR OF OK,INC",C,5649 S. GARNETT,TULSA,OK,(918)252-5739
15,UD,4159,"HACKLER MOTORS, LLC",LLC,508 N. BROADWAY,POTEAU,OK,(918) 649-0200
15,UD,7531,"HACKLER'S AUTO SALES, LLC",LLC,1202 N. POCOLA BLVD.,POCOLA,OK,(918) 436-2277
15,UD,7794,HALLER WHOLESALE AUTO,LLC,2810 S. HIGHWAY 81,EL RENO,OK,(405) 295-9999
15,UD,791,"HALLIBURTON ENERGY SERVICES, INC",C,1015 BOIS D'ARC,DUNCAN,OK,(580) 251-3118
15,UD,8088,HALL'S AUTO SALES,S,1208 OLD HIGHWAY 33,CHOUTEAU,OK,(918)476-4456
15,UD,7106,HAMCAR MOTORS,S,4113 E. 11TH STREET,TULSA,OK,(918) 835-0677
15,M,30111,HAMILTON DIVISION,LLC,2039 BEXAR AVENUE EAST,HAMILTON,AL,(205) 921-3135
15,UD,8473,HAMMER MOTOR COMPANY,S,441 NE CHOLWELL,BARTLESVILLE,OK,(918) 914-0379
15,UD,5476,HARBUCK USED CARS,P,34023 S. HIGHWAY 82,VINITA,OK,(918) 782-2426
15,UD,703,HARDER BROTHERS AUTO,S,1625 B N. YORK STREET,MUSKOGEE,OK,(918)683-6580
15,UD,7396,HARDWORKING AUTO SALES,LLC,413 W. HEFNER,OKLAHOMA CITY,OK,(405) 753-6521
15,UD,6381,HARLEY CARTER & SON TRUCK TRLR SLS,S,501 N. CENTRAL,MILLERTON,OK,(580) 746-2424
15,UD,2073,HARLEY DAVIDSON WORLD,C,6904 W. RENO AVENUE,OKLAHOMA CITY,OK,(405) 384-3962
15,UD,9522,HARMON'S CLASSIC CARS,S,105 S. BENNETT,WAGONER,OK,(918) 485-7423
15,UD,9755,"HARRIS AUTO SALES, LLC",LLC,1810 S. MAIN,MCALESTER,OK,(918) 302-2886
15,M,30153,HART #1,C,66700 SR 19,WAKARUSA,IN,(574) 862-4461
15,UD,9118,HASKELL WOOD AUTO SALES,S,2986 OLD BROKEN BOW HIGHWAY,BROKEN BOW,OK,(580) 420-3512
15,UD,7392,HAYS AUTOMOTIVE INDUSTRIES,P,17656 E. HIGHWAY 20,CLAREMORE,OK,(918)342-5600
15,UD,9020,HD AUTO SALES,P,6902 NE 23RD STREET,OKLAHOMA CITY,OK,(405) 702-9737
15,UD,8004,HEALDTON QUALITY AUTO SALES,S,1101 GOLF COURSE ROAD,HEALDTON,OK,(580)229-2886
15,UD,1221,HEARTLAND AUTO,C,9070 NEW SAPULPA ROAD,TULSA,OK,(918) 227-2666
15,UD,6165,HEARTLAND CARS,S,502 S. BROADWAY,EDMOND,OK,(405)330-2100
15,UD,5014,"HEARTLAND CYCLES, INC",C,7712 S. SHIELDS,OKLAHOMA CITY,OK,(405) 634-1200
15,UD,8922,HEARTLAND MOTORS,S,HIGHWAY 100 & STAND WATIE,WEBBERS FALLS,OK,(918) 464-2929
15,UD,5234,HEARTLAND USED TRUCK SALES,LLC,8316 W. I-40 SERVICE ROAD,OKLAHOMA CITY,OK,(405) 717-7295
15,MH,607,HENCHS COUNTRY LIVIN HMS OF CALERA,LP,23 FREDA CIRCLE,CALERA,OK,(580) 296-2222
15,UD,9963,"HENDERSON MOTORS, LLC",LLC,1501 N. BROADWAY AVENUE,ADA,OK,(580) 332-7130
15,UD,244,HENDRICKS USED CARS,S,806 N. LOUIS TITTLE,MANGUM,OK,(580)782-3470
15,UD,6702,HENLEY MOTORS,S,705 E. TRUDGEON,HENRYETTA,OK,(918) 650-0790
15,UD,2100,HENRYETTA FORD RANCH,C,821 E. MAIN STREET,HENRYETTA,OK,(918) 652-0990
15,UD,4552,HENRYETTA MAINSTREET MOTORS,S,208 E. MAIN,HENRYETTA,OK,(918) 652-1319
15,UD,9865,"HENRY'S AUTO SALES, LLC",LLC,7903 S. HIGHWAY 51,BROKEN ARROW,OK,(918) 251-2549
15,UD,5394,HENSLEY'S AUTO SALES,S,1298 S. MUSKOGEE AVENUE,TAHLEQUAH,OK,(918) 456-6321
15,UD,8737,HERRELSON CAR COMPANY,S,4601 HIGHWAY 59 N,GROVE,OK,(918) 786-9310
15,UD,2604,"HERRING AUTO SALES & RV CENTER, LLC",LLC,#4 SW 2ND STREET,LAWTON,OK,(580) 581-0880
15,UD,4281,"HERTZ CAR SALES, LLC",LLC,14228 N. BROADWAY EXTENSION,OKLAHOMA CITY,OK,(405) 478-0105
15,UD,9638,HICKS AUTO SALVAGE,S,1920 E. JACKSON STREET,HUGO,OK,(580) 326-8393
15,AD,3025,HICKS AUTO SALVAGE,S,1920 E. JACKSON STREET,HUGO,OK,(580) 326-8393
15,UD,4410,"HIGH DEFINITION AUTOS, LLC",LLC,2250 INDUSTRIAL BLVD,NORMAN,OK,(405) 329-1400
15,UD,6533,HIGH GLOSS AUTO SALES,P,715 PINE,NORTH MIAMI,OK,(918) 540-0151
15,UD,6442,HIGH HILL AUTO & EQUIPMENT SALES,P,312 N MISSISSIPPI,ATOKA,OK,(580) 889-7030
15,UD,6703,HIGH VOLUME AUTO SALES,S,2706 N. SHERIDAN ROAD,LAWTON,OK,(580) 355-9712
15,UD,5222,HIGHWAY 11 AUTO SALES,S,128 N. HIGHWAY 11,SPERRY,OK,(918) 288-6600
15,AD,3136,HIGHWAY 152 AUTO SALVAGE,S,7124 NEWCASTLE ROAD,OKLAHOMA CITY,OK,(405) 745-9707
15,UD,7665,HIGHWAY 152 AUTO SALES,S,7124 NEWCASTLE ROAD,OKLAHOMA CITY,OK,(405) 745-9707
15,MH,609,"HIGHWAY 33 HOMES, LLC",LLC,7400 E. CR 76,GUTHRIE,OK,(405) 401-5533
15,UD,6680,"HIGHWAY 3W AUTO SALES, LLC",LLC,7358 STATE HIGHWAY 3W,ADA,OK,(580) 332-8887
15,AD,1868,HIGHWAY 78 AUTO RECYCLERS,S,427 BUTTERFIELD TRAIL,DURANT,OK,(580) 924-5737
15,UD,8896,HIGHWAY 9 MOTORS,P,1201 E. 11TH STREET,HOBART,OK,(580) 726-5284
15,WD,10587,"HI-HAT MOTOR SALES, LLC",LLC,9016 S. LAKEWOOD AVENUE,TULSA,OK,(918) 639-4007
15,UD,8583,"HILL COUNTRY CARS, INC.",C,936 GRAND AVENUE,ARDMORE,OK,(580) 224-0001
15,I,71,HILLBILLY TRANSPORT,P,4026 N. 4327,PRYOR,OK,(918) 825-5457
15,UD,9888,"HILLSIDE MOTORS, LLC",LLC,2520 S. HIGHWAY 81,MARLOW,OK,(580) 658-5025
15,AD,849,HILLTOP SALVAGE,S,13542 NS 3615,SASAKWA,OK,(405) 306-7598
15,UD,2363,"HINCHEY FORD, INC.",C,906 HIGHWAY 54 EAST,GUYMON,OK,(580) 388-8423
15,UD,1061,HINER'S USED CARS,S,732 N. MAIN,MUSKOGEE,OK,(918)683-4637
15,UD,4400,HINES AUTO SALES,S,708 E. MAIN,ANTLERS,OK,(580) 298-9025
15,UD,7066,"HIS AUTO SALES, INC.",C,3401 N. SHIELDS,MOORE,OK,(405)799-9444
15,UD,7241,"HITECH AUTO SERVICE, INC",C,213 NE 12TH,MOORE,OK,(405) 794-4521
15,UD,7360,"HI-TECH MOTORS, LLC",LLC,602 S. SHERIDAN,TULSA,OK,(918) 519-8686
15,UD,8604,"HI-TECH MOTORS, LLC II",LLC,7604 E. 11TH STREET,TULSA,OK,(918) 836-5026
15,UD,7053,HOBART AUTO AUCTION,P,630 S. BROADWAY,HOBART,OK,(580) 726-6666
15,UD,4034,HOBSON ST. MOTORS LLC,LLC,106 E. HOBSON AVENUE,SAPULPA,OK,(918) 512-8676
15,UD,6068,HODAD'S AUTORAMA,S,23153 STATE HIGHWAY 76,BLANCHARD,OK,(405) 344-7140
15,AD,1406,HODGES AUTO SALVAGE,S,502 SW DOUGLAS,LAWTON,OK,(580) 357-6138
15,UD,5987,HOG CREEK AUTO SALES & SALVAGE,S,2500 E. REDWOOD,SALLISAW,OK,(918)775-4296
15,AD,435,HOG CREEK SALVAGE,S,2500 E. REDWOOD,SALLISAW,OK,(918)775-4292
15,UD,6272,"HOLDENVILLE AUTO SALES, INC.",C,200 N. HINCKLEY,HOLDENVILLE,OK,(405) 379-9399
15,UD,8097,HOLDERS AUTO SALES,P,502 W. MAIN,DURANT,OK,(580)924-5767
15,I,231,"HOLLAND'S MOBILE HOME SERVICE,LLC",LLC,3531 N. ROBERTA ROAD,DURANT,OK,(580) 775-4927
15,AD,1428,HOLLEMAN IRON & METAL COMPANY,P,708 W. 2ND,OKMULGEE,OK,(918)756-2630
15,UD,3142,HOLLIS AUTOMOTIVE SALES,S,1120 E. BROADWAY,HOLLIS,OK,(580)688-2677
15,MH,45,"HOME-MART, INC.",C,9516 E. ADMIRAL PLACE,TULSA,OK,(918)835-0500
15,I,11,HOMES TO GO,C,6329 S. SHIELDS,OKLAHOMA CITY,OK,(405) 631-5200
15,MH,18,HOMES TO GO!,C,6329 S. SHIELDS,OKLAHOMA CITY,OK,(405)631-5200
15,UD,8952,HOMETOWN AUTO SALES,C,500 N. MAIN,MCALESTER,OK,(918) 429-7721
15,UD,2858,"HOMETOWN CHRY, JEEP, DODGE RAM",LLC,228 S. WILSON,VINITA,OK,(918) 256-6455
15,M,30157,HOMETTE CORPORATION,C,606 S. 2ND AVENUE,MANSFIELD,TX,(817) 477-3161
15,UD,6833,HOMINY AUTO SALES,P,404 N. EASTERN,HOMINY,OK,(918) 885-2886
15,AD,1423,HONDA AUTO PARTS,C,10115 NE 23RD,OKLAHOMA CITY,OK,(405)769-6122
15,UD,2569,HONDA OF ALVA,S,314 FLYNN,ALVA,OK,(580) 327-0613
15,UD,2831,HONDA OF BARTLESVILLE,C,3210 SE WASHINGTON BLVD,BARTLESVILLE,OK,(918) 333-3333
15,UD,2700,HONDA OF STILLWATER,LLC,105 S. PERKINS ROAD,STILLWATER,OK,(405) 743-1358
15,UD,2116,HONDA OF TULSA,C,4926 E. 21ST,TULSA,OK,(918)744-5551
15,UD,4431,HONDA USED CARS,C,10115 NE 23RD STREET,OKLAHOMA CITY,OK,(405) 769-6182
15,UD,7711,HONEST MIKEY'S AUTO SALES,S,406 W. BEACH,POND CREEK,OK,(580) 532-4269
15,UD,4416,HOOKER MOTORS,S,206 HIGHWAY 54,HOOKER,OK,(580) 652-3355
15,UD,4453,HORIZON AUTO SALES,P,2512 SW 29TH,OKLAHOMA CITY,OK,(405) 604-3010
15,UD,8005,HORIZON FLEET SERVICES,LLC,341 NW 122ND STREET,OKLAHOMA CITY,OK,(405) 748-3841
15,MH,553,HORIZON HOMES,LLC,6180 BOUCHER DRIVE,EDMOND,OK,(405) 330-0005
15,UD,8757,"HORIZON MOTORS NORTH, LLC",LLC,3425 N. MAY,OKLAHOMA CITY,OK,(405) 942-2500
15,AD,973,HORN BROTHERS & SONS SALVAGE,S,121 W. EUFAULA,OKMULGEE,OK,(918) 756-7186
15,UD,5181,HORNE'S MOTOR COMPANY,P,636 S. CHAMBERS ROAD,MCALESTER,OK,(918) 429-3244
15,UD,3434,HORTON'S AUTO SALVAGE & SALES,S,20450 STATE HIGHWAY 1 EAST,ADA,OK,(580) 332-0478
15,UD,7806,"HOSSTYLE MOTORS, LLC",LLC,800 W. GENTRY AVENUE,CHECOTAH,OK,(918) 617-3477
15,UD,4125,"HOUSE OF CARS AND CYCLES, LLC",LLC,4620 S. MEMORIAL DRIVE,TULSA,OK,(918) 622-3700
15,UD,2619,HOUSE OF KAWASAKI,C,7900 NW 10TH,OKLAHOMA CITY,OK,(405)787-7901
15,UD,821,HOWERTON AUTO SALES,C,2221 W. 6TH,STILLWATER,OK,(405)372-4699
15,UD,2763,HOYTE CHRYSLER DODGE JEEP RAM,LLC,2005 W. MAIN ST,DURANT,OK,(580) 924-7500
15,UD,4503,HRH MOTORS,LLC,427502 TEXANNA ROAD,CHECOTAH,OK,(918) 617-7558
15,UD,2025,"HUDIBURG BUICK-GMC , LLC",LLC,6100 TINKER DIAGONAL,MIDWEST CITY,OK,(405) 737-6641
15,UD,2646,"HUDIBURG CHEVROLET, LLC",LLC,6000 TINKER DIAGONAL,MIDWEST CITY,OK,(405)737-6641
15,UD,2660,"HUDIBURG NISSAN, LLC",LLC,200 SE I-240 SERVICE ROAD,OKLAHOMA CITY,OK,(405)631-7771
15,UD,2257,"HUDIBURG SUBARU, LLC",LLC,200 E. I-240 SERVICE ROAD,OKLAHOMA CITY,OK,(405) 644-3100
15,UD,2944,HUDIBURG TOYOTA,LLC,5800 TINKER DIAGONAL,MIDWEST CITY,OK,(405) 741-4451
15,UD,9883,HUGO AUTO MART,C,1413 1/2 E. JACKSON STREET,HUGO,OK,(580) 326-3910
15,UD,6104,"HUNT MOTOR CO., LLC",LLC,812 N. HIGHWAY 81,DUNCAN,OK,(580) 255-7071
15,UD,2567,"HUNTER RV CENTER, INC.",C,1501 NEW SAPULPA ROAD,SAPULPA,OK,(918)224-9444
15,AD,3153,HUNTER'S CORNER AUTO SLS & SALVAGE,P,418501 HIGHWAY 266 WEST,CHECOTAH,OK,(918) 473-2767
15,UD,7294,HUNTER'S CORNER AUTO SLS & SALVAGE,P,418501 HIGHWAY 266,CHECOTAH,OK,(918) 473-2767
15,AD,379,HYDRO AUTO SALVAGE,S,909 W. 4TH,HYDRO,OK,(580) 663-2428
15,UD,9203,I RIDE AUTOPLEX,C,6305 EAST 11TH STREET,TULSA,OK,(918) 836-7433
15,UD,4289,I RIDE AUTOPLEX OF BROKEN ARROW,C,320 E. KENOSHA,BROKEN ARROW,OK,(918) 251-7433
15,UD,4447,I RIDE AUTOPLEX OF CATOOSA,C,19298 E. ADMIRAL PL,CATOOSA,OK,(918) 739-4788
15,UD,4122,I.S.A. AUTO SALES LLC,LLC,3165 S MINGO ROAD,TULSA,OK,(918) 270-2765
15,UD,8254,I-35 CREDIT AUTO,LLC,1113 SE 51ST STREET,OKLAHOMA CITY,OK,(405) 670-4100
15,UD,8372,I-35 PICKUP & TRUCK SALES,S,6009 S. I-35 SERVICE ROAD,OKLAHOMA CITY,OK,(405) 636-5888
15,UD,5188,"I-40 AUTO AUCTION, INC.",C,3737 TINKER DIAGONAL,DEL CITY,OK,(405) 670-0006
15,UD,4267,I-40 MOTORS,P,405 E. 3RD,ELK CITY,OK,(580) 225-2272
15,UD,7561,IDABEL AUTO MART,P,1705 S. CENTRAL,IDABEL,OK,(580)286-6993
15,UD,9054,"IDEAL CAR SOLUTIONS,LLC",LLC,3701 S. PENN AVENUE,OKLAHOMA CITY,OK,(405) 684-0918
15,WD,10727,IDEAL TOUCH MOTORS,LLC,12808 E. 37TH PLACE,TULSA,OK,(918) 851-0725
15,UD,2078,IDLE-TIME RV SALES & SERVICE,C,29981 STATE HIGHWAY 1E,ALLEN,OK,(580) 857-2818
15,UD,8693,IKER AUTO SALES,S,525 MULBERRY,CALVIN,OK,(405) 712-0419
15,UD,8105,"ILUVCHEAPCARS.COM, LLC",LLC,1101 S. 193RD EAST AVENUE,TULSA,OK,(918) 266-5683
15,UD,8549,"IMAGE AUTO MALL, LLC",LLC,2823 S. ROBINSON,OKLAHOMA CITY,OK,(405) 231-4442
15,UD,4385,IMPECCABLE AUTO SALES,S,6406 W 510,PRYOR,OK,(918) 530-9004
15,UD,5391,IMPERIAL MOTORS,LLC,2813 S. WALKER,OKLAHOMA CITY,OK,(405) 632-5767
15,UD,7709,IMPORT MOTORS,C,7207 NW 39TH EXPRESSWAY,BETHANY,OK,(405)495-4333
15,UD,4271,IMTZ AUTO SALES,S,7634 E. 46TH PLACE,TULSA,OK,(918) 561-6101
15,UD,4401,"IN & OUT AUTO & FINANCE, LLC",LLC,222 W. MAIN,WEATHERFORD,OK,(580) 302-8622
15,WD,10635,IN & OUT USED CARS,S,1505 NE 47TH,OKLAHOMA CITY,OK,(405) 826-4899
15,UD,2757,INDIAN MOTORCYCLES OF OKC,LLC,7 NE 10TH STREET,OKLAHOMA CITY,OK,(405) 606-3615
15,UD,4180,INNOVACION AUTO SALES,S,7504 E.11TH STREET,TULSA,OK,(918) 576-6285
15,UD,8796,"INNOVATIVE CYCLESPORTS, LLC",LLC,2860 N. SHIELDS BLVD,MOORE,OK,(405) 237-1285
15,UD,4075,INSURANCE AUTO AUCTIONS CORP #2,C,5311 W. 46TH STREET SOUTH,TULSA,OK,(918) 445-4691
15,UD,9379,INSURANCE AUTO AUCTIONS CORPORATION,C,7300 N. I-35 SERVICE ROAD,OKLAHOMA CITY,OK,(405) 475-0230
15,UD,4200,INTEGRIDAD AUTO PLAZA,LLC,7113 CROSSROADS BLVD,OKLAHOMA CITY,OK,(405) 631-1000
15,UD,9299,"INTEGRITY AUTO FINANCE, LLC",LLC,3333 S. I-35 SERVICE ROAD,OKLAHOMA CITY,OK,(405) 456-6235
15,UD,8430,"INTEGRITY AUTO FINANCE, LLC #2",LLC,4616 NW 39TH,OKLAHOMA CITY,OK,(405) 456-6240
15,UD,6599,"INTEGRITY AUTO SALES, INC.",C,2716 BROADWAY COURT,EDMOND,OK,(405)340-4787
15,UD,4399,"INTERNATIONAL AUTO SLS OF TULSA,INC",C,4446 S. MINGO ROAD,TULSA,OK,(918) 665-6660
15,UD,7108,INTERNATIONAL CAR CORPORATION,C,1008 E. 6TH,STILLWATER,OK,(405)377-5858
15,UD,6013,INTERSTATE AUTO WHOLESALE,S,1159 N. YORK STREET,MUSKOGEE,OK,(918) 913-9407
15,UD,4429,"IP AUTO SALES, LLC",LLC,1906 N. SHERIDAN,TULSA,OK,(918) 794-9077
15,UD,5952,IRION BROTHERS USED CARS,S,1120 SE 27TH,EL RENO,OK,(405) 262-1100
15,UD,9915,"IRON HORSE AUTO SALES, LLC",LLC,"ROUTE 5, 1 WOOLLEY DRIVE",BLANCHARD,OK,(405) 323-1583
15,UD,5972,"IRON HORSE AUTO SALES, LLC #2",LLC,204 W. VETERANS MEMORIAL HWY,BLANCHARD,OK,(405) 323-1583
15,UD,8209,IRON HORSE MOTORS,S,6201 S. SHIELDS,OKLAHOMA CITY,OK,(405) 634-4948
